export,config,model,effort,level,prompt_id,prompt_number,in_comparison,metric,value
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_9,9,True,errors_visualize:read_me,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_9,9,True,errors_Artifact,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_9,9,True,time_lit_s,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_9,9,True,time_build_s,77.8
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_9,9,True,time_cmd_s,5.6
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_9,9,True,time_inspect_s,2.7
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_9,9,True,time_present_s,1.2
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_9,9,True,time_other_s,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,prompt_words,72
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,wall_s,911.5
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,active_s,868.3
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,waiting_s,43.2
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,thinking_s,457.6
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,text_s,68.6
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,tool_s,293.8
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,other_s,48.3
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,segments,2
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,typed_continues,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,auto_continues,1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,incomplete,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,tool_calls,16
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,n_bash_tool,7
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,n_create_file,3
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,n_str_replace,1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,n_view,4
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,n_web_search,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,n_web_fetch,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,n_present_files,1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,n_chart_display_v0,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,n_visualize:show_widget,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,n_visualize:read_me,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,n_Artifact,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,tool_errors,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,bash_nonzero_exit,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,thinking_blocks,6
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,thinking_summaries,49
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,text_blocks,6
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,prompt_chars,417
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,final_answer_words,1334
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,final_answer_chars,7802
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,images,1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,html_reports,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,artifacts,2
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,sandbox_files,3
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,alternate_messages,2
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,alternate_active_s,103.4
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,calls_lit,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,calls_build,4
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,calls_cmd,7
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,calls_inspect,4
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,calls_present,1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,calls_other,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,frac_lit,0.0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,frac_build,0.25
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,frac_cmd,0.438
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,frac_inspect,0.25
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,frac_present,0.062
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,frac_other,0.0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,web_searches,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,search_result_urls,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,pages_fetched,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,fetch_failed,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,pages_reached,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,web_domains,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,scripts_written,3
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,final_code_lines,743
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,final_code_chars,32945
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,code_lines_written,839
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,str_replace_applied,1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,str_replace_untracked,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,inline_script_lines,1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,command_lines,7
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,html_files_written,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,final_html_lines,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,thinking_share,0.502
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,text_share,0.075
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,tool_share,0.322
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,waiting_share,0.047
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,mean_segment_s,434.2
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,max_segment_s,751.2
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,user_wait_total_s,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,median_tool_call_s,2.45
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,tool_s_bash_tool,48.7
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,tool_s_create_file,187.0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,tool_s_str_replace,51.1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,tool_s_view,5.8
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,tool_s_web_search,0.0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,tool_s_web_fetch,0.0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,tool_s_present_files,1.2
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,tool_s_chart_display_v0,0.0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,tool_s_visualize:show_widget,0.0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,tool_s_visualize:read_me,0.0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,tool_s_Artifact,0.0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,errors_bash_tool,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,errors_create_file,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,errors_str_replace,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,errors_view,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,errors_web_search,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,errors_web_fetch,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,errors_present_files,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,errors_chart_display_v0,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,errors_visualize:show_widget,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,errors_visualize:read_me,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,errors_Artifact,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,time_lit_s,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,time_build_s,238.1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,time_cmd_s,48.7
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,time_inspect_s,5.8
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,time_present_s,1.2
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_10,10,True,time_other_s,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,prompt_words,72
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,wall_s,79.7
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,active_s,79.2
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,waiting_s,0.5
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,thinking_s,27.4
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,text_s,51.8
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,tool_s,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,other_s,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,segments,1
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,typed_continues,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,auto_continues,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,incomplete,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,tool_calls,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,n_bash_tool,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,n_create_file,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,n_str_replace,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,n_view,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,n_web_search,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,n_web_fetch,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,n_present_files,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,n_chart_display_v0,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,n_visualize:show_widget,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,n_visualize:read_me,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,n_Artifact,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,tool_errors,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,bash_nonzero_exit,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,thinking_blocks,1
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,thinking_summaries,3
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,text_blocks,1
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,prompt_chars,417
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,final_answer_words,1015
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,final_answer_chars,6334
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,images,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,html_reports,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,artifacts,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,sandbox_files,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,alternate_messages,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,alternate_active_s,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,calls_lit,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,calls_build,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,calls_cmd,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,calls_inspect,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,calls_present,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,calls_other,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,frac_lit,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,frac_build,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,frac_cmd,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,frac_inspect,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,frac_present,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,frac_other,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,web_searches,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,search_result_urls,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,pages_fetched,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,fetch_failed,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,pages_reached,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,web_domains,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,scripts_written,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,final_code_lines,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,final_code_chars,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,code_lines_written,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,str_replace_applied,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,str_replace_untracked,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,inline_script_lines,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,command_lines,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,html_files_written,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,final_html_lines,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,thinking_share,0.344
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,text_share,0.65
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,tool_share,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,waiting_share,0.006
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,mean_segment_s,79.2
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,max_segment_s,79.2
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,user_wait_total_s,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,median_tool_call_s,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,tool_s_bash_tool,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,tool_s_create_file,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,tool_s_str_replace,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,tool_s_view,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,tool_s_web_search,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,tool_s_web_fetch,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,tool_s_present_files,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,tool_s_chart_display_v0,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,tool_s_visualize:show_widget,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,tool_s_visualize:read_me,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,tool_s_Artifact,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,errors_bash_tool,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,errors_create_file,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,errors_str_replace,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,errors_view,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,errors_web_search,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,errors_web_fetch,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,errors_present_files,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,errors_chart_display_v0,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,errors_visualize:show_widget,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,errors_visualize:read_me,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,errors_Artifact,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,time_lit_s,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,time_build_s,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,time_cmd_s,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,time_inspect_s,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,time_present_s,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_10,10,True,time_other_s,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,prompt_words,93
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,wall_s,2802.2
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,active_s,2662.2
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,waiting_s,140.0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,thinking_s,1500.8
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,text_s,25.6
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,tool_s,831.4
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,other_s,304.3
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,segments,4
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,typed_continues,3
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,auto_continues,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,incomplete,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,tool_calls,27
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,n_bash_tool,8
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,n_create_file,5
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,n_str_replace,6
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,n_view,6
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,n_web_search,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,n_web_fetch,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,n_present_files,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,n_chart_display_v0,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,n_visualize:show_widget,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,n_visualize:read_me,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,n_Artifact,2
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,tool_errors,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,bash_nonzero_exit,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,thinking_blocks,14
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,thinking_summaries,176
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,text_blocks,13
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,prompt_chars,566
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,final_answer_words,373
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,final_answer_chars,2322
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,images,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,html_reports,1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,artifacts,1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,sandbox_files,20
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,alternate_messages,3
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,alternate_active_s,1497.4
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,calls_lit,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,calls_build,11
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,calls_cmd,8
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,calls_inspect,6
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,calls_present,2
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,calls_other,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,frac_lit,0.0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,frac_build,0.407
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,frac_cmd,0.296
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,frac_inspect,0.222
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,frac_present,0.074
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,frac_other,0.0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,web_searches,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,search_result_urls,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,pages_fetched,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,fetch_failed,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,pages_reached,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,web_domains,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,scripts_written,3
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,final_code_lines,2135
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,final_code_chars,85328
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,code_lines_written,2880
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,str_replace_applied,6
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,str_replace_untracked,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,inline_script_lines,21
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,command_lines,29
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,html_files_written,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,final_html_lines,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,thinking_share,0.536
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,text_share,0.009
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_11,11,True,tool_share,0.297
